epoch,d_real_auth_acc,d_real_class_acc,d_fake_auth_acc,d_fake_class_acc,g_auth_acc,g_class_acc
2043,1.0,0.5546875,1.0,0.234375,0.9140625,0.1328125
2044,0.9921875,0.4609375,1.0,0.21875,0.953125,0.1953125
2045,0.9921875,0.4609375,1.0,0.1875,0.8828125,0.1640625
2046,0.984375,0.4921875,1.0,0.203125,0.140625,0.1796875
2047,0.9921875,0.6015625,1.0,0.171875,0.453125,0.203125
2048,1.0,0.5546875,1.0,0.203125,0.703125,0.1640625
2049,1.0,0.484375,1.0,0.2578125,0.5703125,0.1640625
2050,0.9609375,0.609375,0.5859375,0.2109375,0.0,0.1484375
2051,0.640625,0.484375,1.0,0.1953125,0.0,0.1875
2052,0.71875,0.4765625,0.0859375,0.2265625,0.015625,0.296875
2053,0.671875,0.5,0.96875,0.171875,0.0,0.1875
2054,0.6015625,0.53125,1.0,0.1640625,0.0078125,0.1875
2055,0.765625,0.46875,1.0,0.1796875,0.0,0.15625
2056,0.8984375,0.421875,0.9921875,0.1328125,0.0546875,0.1328125
2057,0.9765625,0.53125,0.9140625,0.265625,0.015625,0.15625
2058,0.953125,0.5234375,0.8828125,0.265625,0.0,0.1640625
2059,0.90625,0.6015625,1.0,0.15625,0.0,0.140625
2060,0.921875,0.4609375,0.9921875,0.25,0.015625,0.1640625
2061,0.984375,0.484375,0.90625,0.1953125,0.0078125,0.2109375
2062,0.9140625,0.5234375,0.9921875,0.2109375,0.46875,0.1640625
2063,0.9609375,0.515625,0.9609375,0.2578125,0.28125,0.09375
2064,0.9296875,0.46875,1.0,0.234375,0.4453125,0.125
2065,0.9375,0.5390625,0.9609375,0.203125,0.78125,0.25
2066,0.984375,0.5078125,0.96875,0.2109375,0.828125,0.2265625
2067,0.9765625,0.4765625,1.0,0.2578125,0.9375,0.1875
2068,0.984375,0.5703125,1.0,0.2421875,1.0,0.109375
2069,0.9765625,0.5546875,0.984375,0.1953125,0.4609375,0.171875
2070,0.984375,0.46875,1.0,0.234375,0.9296875,0.1328125
2071,0.9765625,0.5,0.9921875,0.2421875,1.0,0.109375
2072,0.9921875,0.46875,0.9921875,0.2109375,0.984375,0.1015625
2073,1.0,0.46875,1.0,0.21875,0.46875,0.15625
2074,0.984375,0.5078125,1.0,0.3125,0.7734375,0.140625
2075,0.9921875,0.59375,1.0,0.21875,0.6484375,0.1953125
2076,0.9921875,0.5546875,1.0,0.2265625,0.796875,0.109375
2077,0.96875,0.5703125,1.0,0.234375,1.0,0.1328125
2078,0.9921875,0.46875,1.0,0.21875,1.0,0.15625
2079,0.96875,0.5,0.9921875,0.21875,0.9921875,0.171875
2080,0.9921875,0.421875,0.984375,0.171875,1.0,0.0859375
2081,1.0,0.4765625,0.9921875,0.2421875,0.984375,0.09375
2082,0.9765625,0.5078125,1.0,0.234375,1.0,0.1640625
2083,1.0,0.453125,0.984375,0.2734375,1.0,0.140625
2084,0.9921875,0.5078125,0.9921875,0.25,0.8828125,0.1875
2085,1.0,0.484375,1.0,0.265625,0.9921875,0.2265625
2086,0.9921875,0.5546875,0.9921875,0.3203125,0.859375,0.1640625
2087,0.9921875,0.5,0.9921875,0.203125,0.65625,0.09375
2088,0.9921875,0.5234375,1.0,0.296875,1.0,0.1171875
2089,0.9765625,0.53125,0.9609375,0.1484375,0.96875,0.1015625
2090,0.9609375,0.5546875,0.984375,0.21875,1.0,0.09375
2091,0.9765625,0.5234375,1.0,0.28125,1.0,0.09375
2092,1.0,0.625,0.9921875,0.2890625,1.0,0.15625
2093,0.9921875,0.53125,0.9765625,0.2734375,0.7578125,0.1171875
2094,0.9765625,0.609375,1.0,0.25,0.9609375,0.109375
2095,0.9921875,0.609375,1.0,0.2421875,0.84375,0.109375
2096,0.984375,0.5703125,1.0,0.234375,0.9375,0.1484375
2097,0.984375,0.5234375,0.96875,0.1796875,0.0625,0.109375
2098,0.9296875,0.5,0.9921875,0.15625,0.96875,0.0703125
2099,0.984375,0.5546875,0.453125,0.203125,0.0,0.1484375
2100,0.9140625,0.453125,1.0,0.1328125,0.0,0.125
2101,0.9140625,0.5078125,1.0,0.1015625,0.0078125,0.0859375
2102,0.9609375,0.4609375,1.0,0.1640625,0.3359375,0.109375
2103,0.984375,0.5,1.0,0.1640625,0.0078125,0.140625
2104,0.96875,0.5390625,1.0,0.1796875,0.0,0.109375
2105,0.9765625,0.484375,1.0,0.140625,0.0859375,0.2109375
2106,0.9921875,0.5390625,0.984375,0.1640625,0.0,0.140625
2107,0.9921875,0.5625,1.0,0.234375,0.0,0.1171875
2108,0.96875,0.5625,1.0,0.1328125,0.0078125,0.078125
2109,0.9609375,0.546875,0.7734375,0.1171875,0.0,0.125
2110,0.90625,0.5546875,1.0,0.1171875,0.0,0.1015625
2111,0.921875,0.5078125,1.0,0.1796875,0.0,0.1328125
2112,0.984375,0.5625,1.0,0.25,0.0,0.125
2113,0.96875,0.546875,1.0,0.0859375,0.0,0.1640625
2114,0.96875,0.5,1.0,0.125,0.09375,0.0859375
2115,0.9921875,0.4765625,0.859375,0.0703125,0.0,0.1328125
2116,0.96875,0.5,1.0,0.1015625,0.0,0.09375
2117,0.96875,0.59375,1.0,0.140625,0.0,0.1171875
2118,0.9765625,0.5,0.5625,0.1875,0.0,0.109375
2119,0.9453125,0.4765625,1.0,0.140625,0.0,0.046875
2120,0.890625,0.484375,1.0,0.1640625,0.0,0.1015625
2121,0.9609375,0.4765625,1.0,0.1484375,0.0078125,0.1484375
2122,0.953125,0.5,0.6015625,0.1015625,0.0,0.09375
2123,0.921875,0.5078125,1.0,0.1171875,0.0,0.109375
2124,0.765625,0.4609375,1.0,0.09375,0.0,0.09375
2125,0.8984375,0.5390625,1.0,0.1171875,0.0,0.0703125
2126,0.984375,0.4765625,1.0,0.1171875,0.0,0.125
2127,0.984375,0.5390625,0.9921875,0.1171875,0.0,0.125
2128,0.984375,0.515625,1.0,0.1015625,0.0,0.1328125
2129,0.96875,0.546875,1.0,0.1015625,0.0,0.078125
2130,0.9765625,0.515625,1.0,0.109375,0.0,0.0625
2131,0.984375,0.515625,1.0,0.1328125,0.0,0.109375
2132,1.0,0.4453125,1.0,0.078125,0.0,0.109375
2133,1.0,0.53125,1.0,0.1015625,0.0,0.1171875
2134,0.9921875,0.53125,1.0,0.09375,0.0,0.1328125
2135,0.984375,0.515625,1.0,0.1171875,0.0234375,0.046875
2136,1.0,0.5546875,0.984375,0.125,0.0,0.0703125
2137,1.0,0.515625,1.0,0.09375,0.0078125,0.1015625
2138,0.953125,0.484375,1.0,0.125,0.21875,0.125
2139,0.9453125,0.6015625,1.0,0.1640625,0.7734375,0.109375
2140,1.0,0.5546875,1.0,0.1328125,0.4375,0.0859375
2141,0.984375,0.5625,1.0,0.1328125,0.140625,0.125
2142,0.9921875,0.5546875,1.0,0.125,0.3125,0.1328125
2143,0.9921875,0.5078125,1.0,0.1015625,1.0,0.109375
2144,1.0,0.5546875,0.9609375,0.1015625,0.0,0.1328125
2145,0.8828125,0.4375,1.0,0.0859375,0.0078125,0.15625
2146,0.984375,0.5390625,0.9765625,0.0859375,0.0,0.1328125
2147,0.96875,0.46875,1.0,0.078125,0.0,0.078125
2148,0.9921875,0.4453125,1.0,0.1328125,0.0,0.0546875
2149,0.96875,0.53125,1.0,0.1015625,0.0,0.0859375
2150,1.0,0.53125,1.0,0.1171875,0.0078125,0.1328125
2151,1.0,0.5390625,1.0,0.09375,0.0390625,0.109375
2152,0.984375,0.6171875,1.0,0.1328125,0.2265625,0.1484375
2153,1.0,0.5625,1.0,0.09375,0.015625,0.09375
2154,0.9921875,0.484375,1.0,0.15625,0.046875,0.1015625
2155,0.96875,0.4765625,0.984375,0.09375,0.0,0.1484375
2156,0.984375,0.5859375,1.0,0.1015625,0.0,0.109375
2157,0.9609375,0.46875,1.0,0.0859375,0.0,0.09375
2158,1.0,0.5859375,1.0,0.1015625,0.0,0.1015625
2159,1.0,0.5,1.0,0.1328125,0.1328125,0.1171875
2160,1.0,0.5859375,1.0,0.1328125,0.2421875,0.140625
2161,1.0,0.5234375,1.0,0.09375,0.21875,0.125
2162,0.9921875,0.5703125,1.0,0.1328125,0.6875,0.1484375
2163,1.0,0.546875,1.0,0.09375,0.78125,0.078125
2164,1.0,0.53125,1.0,0.0546875,0.1796875,0.09375
2165,0.9921875,0.5859375,1.0,0.1015625,0.046875,0.0703125
2166,1.0,0.5546875,1.0,0.0625,0.1015625,0.09375
2167,1.0,0.5625,1.0,0.109375,0.875,0.0703125
2168,1.0,0.5703125,0.9609375,0.125,0.0,0.15625
2169,0.9765625,0.5234375,1.0,0.1015625,0.0,0.0625
2170,0.9375,0.5390625,1.0,0.1328125,0.0,0.109375
2171,0.9921875,0.5390625,1.0,0.1171875,0.0,0.1171875
2172,1.0,0.609375,1.0,0.0625,0.0,0.125
2173,1.0,0.578125,1.0,0.09375,0.0,0.1171875
2174,1.0,0.5234375,1.0,0.109375,0.0,0.078125
2175,0.984375,0.5859375,1.0,0.15625,0.0078125,0.140625
2176,1.0,0.5703125,1.0,0.15625,0.0078125,0.0859375
2177,0.9921875,0.5703125,1.0,0.15625,0.1640625,0.109375
2178,1.0,0.5234375,1.0,0.0859375,0.125,0.0859375
2179,1.0,0.5625,1.0,0.1171875,0.0,0.078125
2180,1.0,0.4921875,1.0,0.09375,0.0,0.1015625
2181,1.0,0.59375,1.0,0.09375,0.0,0.0859375
2182,0.9921875,0.6171875,1.0,0.1484375,0.140625,0.1171875
2183,1.0,0.5390625,1.0,0.09375,0.0078125,0.1328125
2184,1.0,0.4921875,1.0,0.1171875,0.0,0.1328125
2185,0.984375,0.53125,1.0,0.140625,0.8984375,0.1015625
2186,1.0,0.5234375,1.0,0.09375,0.546875,0.0859375
2187,1.0,0.5234375,1.0,0.109375,0.9921875,0.0703125
2188,1.0,0.5703125,1.0,0.078125,0.78125,0.125
2189,1.0,0.5546875,1.0,0.1328125,0.03125,0.09375
2190,1.0,0.546875,1.0,0.125,0.2421875,0.09375
2191,1.0,0.5546875,1.0,0.1171875,0.90625,0.09375
2192,1.0,0.6015625,1.0,0.15625,0.21875,0.1171875
2193,1.0,0.609375,1.0,0.1328125,0.0,0.0859375
2194,0.984375,0.5703125,1.0,0.109375,0.0546875,0.0859375
2195,0.9921875,0.6015625,0.984375,0.0703125,0.0,0.1015625
2196,1.0,0.5625,1.0,0.1171875,0.0,0.1640625
2197,0.9765625,0.484375,1.0,0.109375,0.0,0.0625
2198,1.0,0.5,1.0,0.109375,0.0,0.0859375
2199,0.9921875,0.5390625,1.0,0.1328125,0.0,0.1015625
2200,1.0,0.5234375,1.0,0.15625,0.0,0.0859375
2201,1.0,0.5546875,1.0,0.125,0.0,0.1171875
2202,0.9921875,0.515625,1.0,0.1171875,0.0,0.1484375
2203,0.9921875,0.5234375,1.0,0.15625,0.0,0.0703125
2204,1.0,0.578125,1.0,0.1171875,0.0,0.1328125
2205,1.0,0.5546875,1.0,0.1796875,0.0,0.140625
2206,1.0,0.6171875,1.0,0.09375,0.015625,0.171875
2207,1.0,0.484375,1.0,0.1484375,0.0234375,0.140625
2208,0.9921875,0.5703125,1.0,0.171875,0.0078125,0.1875
2209,1.0,0.5234375,1.0,0.0625,0.0078125,0.09375
2210,0.9921875,0.5546875,1.0,0.0859375,0.296875,0.0625
2211,1.0,0.515625,1.0,0.078125,0.0,0.09375
2212,0.9921875,0.59375,1.0,0.125,0.0,0.078125
2213,1.0,0.5390625,1.0,0.125,0.0,0.078125
2214,1.0,0.6015625,1.0,0.140625,0.0,0.1328125
2215,1.0,0.5234375,1.0,0.09375,0.0,0.1328125
2216,0.9921875,0.5625,1.0,0.109375,0.0,0.109375
2217,1.0,0.5234375,1.0,0.078125,0.0,0.109375
2218,0.984375,0.5859375,1.0,0.1171875,0.0,0.0703125
2219,1.0,0.5703125,1.0,0.0625,0.0,0.1640625
2220,1.0,0.6015625,1.0,0.1015625,0.0,0.109375
2221,0.9921875,0.6015625,1.0,0.125,0.078125,0.109375
2222,1.0,0.5546875,1.0,0.125,0.0,0.09375
2223,0.9921875,0.5390625,1.0,0.1171875,0.0,0.1015625
2224,0.9921875,0.546875,1.0,0.0859375,0.0,0.140625
2225,1.0,0.5234375,1.0,0.078125,0.0,0.078125
2226,1.0,0.59375,1.0,0.09375,0.0,0.0625
2227,1.0,0.5078125,1.0,0.109375,0.0,0.1015625
2228,0.9921875,0.5390625,1.0,0.1171875,0.0,0.09375
2229,1.0,0.578125,1.0,0.1796875,0.015625,0.078125
2230,1.0,0.53125,1.0,0.078125,0.0078125,0.09375
2231,1.0,0.609375,1.0,0.1015625,0.0,0.0546875
2232,1.0,0.609375,1.0,0.125,0.0,0.1484375
2233,1.0,0.5625,1.0,0.140625,0.0,0.125
2234,1.0,0.6015625,1.0,0.078125,0.0,0.1171875
2235,0.984375,0.5859375,1.0,0.1015625,0.0,0.078125
2236,1.0,0.5546875,1.0,0.0703125,0.0,0.109375
2237,1.0,0.59375,1.0,0.1484375,0.0,0.109375
2238,1.0,0.609375,1.0,0.1015625,0.0,0.0859375
2239,0.9921875,0.5546875,1.0,0.1015625,0.0,0.1171875
2240,0.9921875,0.53125,1.0,0.1328125,0.0,0.1171875
2241,1.0,0.6484375,1.0,0.0859375,0.0,0.0859375
2242,1.0,0.5546875,1.0,0.09375,0.0,0.1171875
2243,1.0,0.640625,1.0,0.1328125,0.0,0.125
2244,1.0,0.5859375,1.0,0.09375,0.0,0.09375
2245,1.0,0.5859375,1.0,0.15625,0.0,0.0859375
2246,0.9921875,0.640625,1.0,0.1171875,0.0,0.0859375
2247,1.0,0.59375,1.0,0.1171875,0.0,0.125
2248,1.0,0.5625,1.0,0.0859375,0.0,0.1171875
2249,0.9921875,0.5078125,0.9140625,0.109375,0.0,0.1015625
2250,0.921875,0.515625,1.0,0.1015625,0.0,0.1328125
2251,0.9453125,0.4453125,1.0,0.09375,0.0,0.15625
2252,0.9921875,0.6328125,0.234375,0.1171875,0.0,0.1484375
2253,0.8359375,0.640625,1.0,0.1328125,0.0,0.1015625
2254,0.7890625,0.484375,1.0,0.0859375,0.0,0.125
2255,0.9296875,0.5703125,1.0,0.125,0.0,0.1015625
2256,0.984375,0.5703125,1.0,0.1328125,0.046875,0.078125
2257,0.9921875,0.515625,1.0,0.09375,0.015625,0.0703125
2258,0.9921875,0.5,1.0,0.140625,0.296875,0.125
2259,0.9921875,0.5546875,1.0,0.0859375,0.2578125,0.1171875
2260,0.984375,0.6015625,1.0,0.1328125,0.609375,0.1015625
2261,0.9921875,0.5703125,1.0,0.171875,0.796875,0.1171875
2262,0.9921875,0.59375,0.921875,0.109375,0.0,0.1328125
2263,0.984375,0.5546875,1.0,0.1171875,0.0,0.0546875
2264,0.9453125,0.5390625,1.0,0.0859375,0.0,0.1328125
2265,0.9609375,0.53125,1.0,0.1015625,0.5,0.078125
2266,1.0,0.546875,1.0,0.078125,0.59375,0.125
2267,1.0,0.5859375,1.0,0.0703125,0.734375,0.0859375
2268,0.984375,0.578125,0.9140625,0.1015625,0.0,0.0703125
2269,0.96875,0.609375,1.0,0.15625,0.0,0.1484375
2270,0.84375,0.6015625,1.0,0.109375,0.0,0.1640625
2271,1.0,0.578125,0.609375,0.0859375,0.0,0.140625
2272,0.96875,0.5625,1.0,0.1171875,0.0,0.1328125
2273,0.7421875,0.5390625,1.0,0.1640625,0.0,0.1171875
2274,0.953125,0.53125,1.0,0.125,0.0,0.078125
2275,0.96875,0.5390625,1.0,0.1328125,0.0,0.109375
2276,0.984375,0.5703125,1.0,0.1015625,0.0859375,0.1171875
2277,0.96875,0.5,1.0,0.1015625,0.4921875,0.1015625
2278,0.9453125,0.5078125,0.984375,0.140625,0.0078125,0.1328125
2279,0.984375,0.5234375,1.0,0.109375,0.015625,0.171875
2280,0.9765625,0.5,1.0,0.2109375,0.609375,0.125
2281,0.9921875,0.5625,1.0,0.1640625,0.7890625,0.140625
2282,1.0,0.59375,1.0,0.1875,0.9609375,0.203125
2283,0.9921875,0.5390625,1.0,0.2265625,1.0,0.1328125
2284,0.9765625,0.5625,1.0,0.1484375,1.0,0.125
2285,0.9921875,0.6015625,1.0,0.1484375,1.0,0.1953125
2286,0.9921875,0.578125,0.9921875,0.203125,1.0,0.1875
2287,0.9921875,0.609375,1.0,0.1484375,0.9609375,0.203125
2288,1.0,0.6484375,1.0,0.234375,0.984375,0.1796875
2289,1.0,0.6640625,1.0,0.2578125,0.9921875,0.1875
2290,1.0,0.5078125,1.0,0.1875,0.984375,0.1875
2291,0.9921875,0.5078125,1.0,0.203125,1.0,0.21875
2292,0.9921875,0.4765625,0.9921875,0.2890625,0.984375,0.140625
2293,1.0,0.609375,1.0,0.2578125,0.96875,0.1484375
2294,1.0,0.5546875,1.0,0.296875,0.9296875,0.171875
2295,1.0,0.5390625,0.9921875,0.25,1.0,0.171875
2296,1.0,0.578125,0.9921875,0.2265625,0.96875,0.2421875
2297,0.984375,0.5078125,1.0,0.3046875,1.0,0.1875
2298,1.0,0.625,1.0,0.265625,1.0,0.1953125
2299,0.9921875,0.5390625,1.0,0.296875,1.0,0.1875
2300,1.0,0.5390625,1.0,0.203125,0.984375,0.1875
2301,1.0,0.5390625,1.0,0.28125,0.9609375,0.1953125
2302,1.0,0.609375,1.0,0.3203125,0.9765625,0.28125
2303,0.9921875,0.6328125,0.8046875,0.2890625,0.109375,0.2734375
2304,0.8984375,0.546875,0.9765625,0.1875,0.4765625,0.1328125
2305,0.8359375,0.59375,0.40625,0.140625,0.0,0.1484375
2306,0.8671875,0.515625,1.0,0.1328125,0.0,0.125
2307,0.84375,0.4609375,1.0,0.21875,0.140625,0.1796875
2308,0.9453125,0.5859375,0.9453125,0.2109375,0.5234375,0.21875
2309,0.9140625,0.515625,1.0,0.2109375,0.65625,0.140625
2310,0.9453125,0.6015625,0.9921875,0.234375,0.8828125,0.1328125
2311,0.953125,0.5703125,0.9765625,0.2109375,0.3359375,0.140625
2312,0.921875,0.4609375,0.953125,0.1953125,0.109375,0.1171875
2313,0.890625,0.5,0.8671875,0.1171875,0.21875,0.125
2314,0.9296875,0.5234375,1.0,0.15625,0.46875,0.09375
2315,0.8671875,0.5546875,1.0,0.1875,1.0,0.1015625
2316,1.0,0.5234375,1.0,0.125,0.8828125,0.0625
2317,0.96875,0.578125,1.0,0.1953125,0.984375,0.1171875
2318,0.9921875,0.53125,1.0,0.125,0.765625,0.109375
2319,0.9609375,0.5390625,1.0,0.1015625,0.953125,0.09375
2320,0.984375,0.5859375,1.0,0.1640625,0.8046875,0.109375
2321,1.0,0.546875,1.0,0.1640625,0.921875,0.0703125
2322,0.984375,0.46875,1.0,0.1875,0.9765625,0.1171875
2323,1.0,0.5625,1.0,0.1640625,0.8828125,0.1328125
2324,0.9921875,0.5078125,1.0,0.1640625,0.9765625,0.0859375
2325,0.9921875,0.5859375,1.0,0.140625,0.7109375,0.125
2326,0.9921875,0.609375,0.921875,0.1328125,0.0,0.1796875
2327,0.9375,0.53125,1.0,0.140625,0.0234375,0.125
2328,0.9765625,0.5703125,0.953125,0.203125,0.0,0.125
2329,0.8828125,0.53125,1.0,0.203125,0.6953125,0.109375
2330,0.953125,0.5078125,1.0,0.1640625,1.0,0.09375
2331,0.9921875,0.546875,0.9765625,0.1796875,0.9921875,0.1328125
2332,0.9921875,0.5234375,1.0,0.140625,0.9140625,0.1796875
2333,0.96875,0.6015625,1.0,0.203125,0.9921875,0.1171875
2334,0.96875,0.546875,1.0,0.171875,1.0,0.109375
2335,1.0,0.5546875,1.0,0.25,1.0,0.203125
2336,1.0,0.546875,1.0,0.2421875,0.9921875,0.1328125
2337,0.984375,0.59375,1.0,0.203125,0.9921875,0.1953125
2338,1.0,0.625,1.0,0.2109375,1.0,0.1953125
2339,1.0,0.5703125,1.0,0.1875,1.0,0.2265625
2340,1.0,0.578125,1.0,0.171875,1.0,0.1640625
2341,0.9921875,0.546875,1.0,0.2109375,1.0,0.2109375
2342,1.0,0.5546875,1.0,0.1875,1.0,0.2109375
2343,0.9921875,0.5,1.0,0.171875,1.0,0.28125
2344,1.0,0.59375,1.0,0.2265625,1.0,0.2265625
2345,1.0,0.5859375,1.0,0.2109375,1.0,0.234375
2346,1.0,0.5390625,1.0,0.2109375,1.0,0.2421875
2347,1.0,0.5859375,1.0,0.2421875,0.96875,0.203125
2348,1.0,0.5859375,0.9921875,0.21875,0.984375,0.1953125
2349,0.9921875,0.546875,1.0,0.2265625,0.9921875,0.171875
2350,1.0,0.5,0.9765625,0.2265625,0.9765625,0.1875
2351,0.9765625,0.546875,1.0,0.2109375,0.9921875,0.203125
2352,0.9765625,0.5625,0.9765625,0.2265625,1.0,0.1640625
2353,0.984375,0.4453125,1.0,0.15625,0.9296875,0.15625
2354,0.9921875,0.671875,0.9921875,0.2578125,0.9921875,0.2421875
2355,0.9921875,0.6171875,0.96875,0.2109375,0.96875,0.296875
2356,0.984375,0.6015625,1.0,0.1875,1.0,0.2109375
2357,0.984375,0.578125,1.0,0.2109375,1.0,0.2265625
2358,1.0,0.546875,1.0,0.171875,1.0,0.2109375
2359,0.9921875,0.546875,0.9921875,0.2265625,0.96875,0.28125
2360,1.0,0.5234375,0.9921875,0.25,0.9609375,0.21875
2361,0.9921875,0.5625,1.0,0.21875,0.9765625,0.2421875
2362,0.9921875,0.53125,1.0,0.171875,0.9921875,0.2421875
2363,1.0,0.6171875,1.0,0.1640625,1.0,0.1796875
2364,1.0,0.5703125,0.9375,0.2578125,0.234375,0.2265625
2365,0.9375,0.609375,1.0,0.234375,0.90625,0.3359375
2366,0.9609375,0.5078125,0.90625,0.265625,0.90625,0.171875
2367,0.9609375,0.53125,1.0,0.2265625,1.0,0.1875
2368,0.9296875,0.59375,0.8984375,0.203125,0.984375,0.2578125
2369,0.96875,0.5703125,1.0,0.15625,0.8125,0.1640625
2370,0.8984375,0.515625,0.9921875,0.1875,1.0,0.1484375
2371,0.96875,0.59375,0.984375,0.2734375,1.0,0.1875
2372,0.9921875,0.5,1.0,0.25,1.0,0.21875
2373,1.0,0.5703125,1.0,0.25,1.0,0.2421875
2374,1.0,0.5546875,0.9921875,0.25,0.9765625,0.2578125
2375,0.9765625,0.5859375,1.0,0.28125,1.0,0.28125
2376,0.9921875,0.6328125,1.0,0.3046875,1.0,0.203125
2377,1.0,0.5546875,1.0,0.1953125,0.984375,0.1875
2378,1.0,0.5,1.0,0.2890625,1.0,0.171875
