epoch,d_real_auth_acc,d_real_class_acc,d_fake_auth_acc,d_fake_class_acc,g_auth_acc,g_class_acc,cnn_accuracy
277,0.890625,0.84375,0.84375,0.21875,0.0,0.078125,0.078125
278,0.75,0.828125,0.765625,0.15625,0.015625,0.109375,0.09375
279,0.703125,0.828125,0.71875,0.09375,0.015625,0.109375,0.0625
280,0.796875,0.84375,0.84375,0.1875,0.015625,0.109375,0.0625
281,0.71875,0.78125,0.953125,0.140625,0.0,0.125,0.046875
282,0.9375,0.859375,0.96875,0.09375,0.0,0.09375,0.09375
283,0.875,0.828125,0.984375,0.09375,0.03125,0.125,0.171875
284,0.859375,0.71875,0.96875,0.125,0.078125,0.140625,0.046875
285,0.8125,0.859375,0.921875,0.21875,0.03125,0.171875,0.125
286,0.9375,0.796875,0.96875,0.171875,0.03125,0.109375,0.125
287,0.828125,0.78125,0.953125,0.171875,0.03125,0.1875,0.0625
288,0.90625,0.875,0.921875,0.125,0.015625,0.15625,0.046875
289,0.921875,0.921875,0.984375,0.15625,0.015625,0.15625,0.09375
290,0.828125,0.8125,0.984375,0.171875,0.015625,0.171875,0.0625
291,0.96875,0.765625,0.984375,0.171875,0.0,0.1875,0.09375
292,0.921875,0.796875,1.0,0.140625,0.015625,0.171875,0.078125
293,0.9375,0.84375,0.921875,0.203125,0.0,0.15625,0.078125
294,0.875,0.921875,0.890625,0.25,0.0,0.09375,0.078125
295,0.859375,0.859375,0.875,0.125,0.0,0.15625,0.109375
296,0.828125,0.765625,0.90625,0.125,0.0,0.125,0.125
297,0.84375,0.765625,0.8125,0.09375,0.0,0.171875,0.0625
298,0.8125,0.84375,0.9375,0.09375,0.0,0.171875,0.046875
299,0.75,0.734375,0.84375,0.125,0.0,0.140625,0.09375
300,0.71875,0.765625,0.9375,0.171875,0.0,0.203125,0.125
301,0.71875,0.71875,0.984375,0.171875,0.0,0.203125,0.0625
302,0.890625,0.8125,0.9375,0.25,0.0,0.109375,0.03125
303,0.90625,0.859375,1.0,0.234375,0.0,0.21875,0.171875
304,0.875,0.84375,1.0,0.140625,0.0,0.140625,0.078125
305,0.90625,0.859375,1.0,0.234375,0.0,0.1875,0.03125
306,0.921875,0.78125,0.890625,0.171875,0.03125,0.125,0.171875
307,0.921875,0.828125,0.84375,0.171875,0.046875,0.125,0.03125
308,0.78125,0.828125,0.65625,0.15625,0.078125,0.09375,0.125
309,0.65625,0.75,0.078125,0.234375,0.15625,0.203125,0.109375
310,0.40625,0.765625,0.03125,0.125,0.03125,0.125,0.15625
311,0.34375,0.78125,0.625,0.125,0.0625,0.109375,0.0625
312,0.40625,0.75,0.734375,0.21875,0.0625,0.15625,0.15625
313,0.59375,0.734375,0.703125,0.171875,0.015625,0.109375,0.15625
314,0.734375,0.8125,0.8125,0.171875,0.0,0.125,0.140625
315,0.828125,0.859375,0.96875,0.171875,0.0,0.140625,0.046875
316,0.828125,0.875,0.9375,0.15625,0.015625,0.140625,0.09375
317,0.90625,0.671875,0.921875,0.140625,0.0,0.140625,0.140625
318,0.9375,0.9375,0.9375,0.109375,0.015625,0.140625,0.0625
319,0.875,0.71875,0.8125,0.15625,0.0,0.1875,0.171875
320,0.828125,0.828125,0.78125,0.15625,0.015625,0.15625,0.109375
321,0.71875,0.890625,0.4375,0.203125,0.03125,0.234375,0.203125
322,0.796875,0.796875,0.375,0.21875,0.046875,0.125,0.09375
323,0.53125,0.75,0.421875,0.171875,0.0,0.140625,0.0625
324,0.515625,0.890625,0.9375,0.125,0.0,0.171875,0.140625
325,0.578125,0.875,1.0,0.15625,0.0,0.109375,0.0625
326,0.78125,0.8125,1.0,0.109375,0.0,0.15625,0.171875
327,0.890625,0.890625,1.0,0.125,0.0,0.09375,0.09375
328,0.984375,0.921875,1.0,0.078125,0.0,0.1875,0.046875
329,0.90625,0.765625,1.0,0.125,0.0,0.125,0.15625
330,0.890625,0.84375,0.921875,0.265625,0.0,0.1875,0.1875
331,0.875,0.765625,0.953125,0.21875,0.0,0.140625,0.125
332,0.765625,0.75,1.0,0.15625,0.0,0.171875,0.140625
333,0.921875,0.859375,0.953125,0.203125,0.0,0.15625,0.109375
334,0.84375,0.890625,0.953125,0.125,0.0,0.171875,0.140625
335,0.875,0.796875,1.0,0.21875,0.0,0.140625,0.140625
336,0.8125,0.8125,1.0,0.203125,0.0,0.09375,0.125
337,0.859375,0.828125,0.984375,0.09375,0.0,0.15625,0.046875
338,0.859375,0.796875,0.953125,0.15625,0.015625,0.140625,0.046875
339,0.8125,0.75,0.875,0.203125,0.015625,0.328125,0.125
340,0.84375,0.84375,0.921875,0.1875,0.015625,0.234375,0.09375
341,0.71875,0.71875,0.953125,0.203125,0.0625,0.203125,0.078125
342,0.8125,0.703125,0.734375,0.171875,0.03125,0.15625,0.125
343,0.65625,0.75,0.71875,0.125,0.0,0.1875,0.171875
344,0.625,0.765625,0.703125,0.296875,0.015625,0.203125,0.109375
345,0.578125,0.828125,0.75,0.171875,0.0,0.28125,0.171875
346,0.671875,0.75,0.78125,0.25,0.015625,0.171875,0.03125
347,0.703125,0.921875,0.890625,0.328125,0.09375,0.25,0.15625
348,0.71875,0.828125,0.671875,0.265625,0.078125,0.171875,0.09375
349,0.671875,0.78125,0.8125,0.28125,0.109375,0.15625,0.140625
350,0.609375,0.875,0.59375,0.203125,0.15625,0.234375,0.125
351,0.515625,0.75,0.25,0.1875,0.125,0.125,0.078125
352,0.578125,0.8125,0.171875,0.1875,0.171875,0.171875,0.09375
353,0.546875,0.84375,0.234375,0.234375,0.1875,0.203125,0.125
354,0.421875,0.828125,0.46875,0.1875,0.09375,0.15625,0.046875
355,0.53125,0.84375,0.375,0.234375,0.09375,0.1875,0.125
356,0.484375,0.78125,0.34375,0.1875,0.046875,0.1875,0.125
357,0.53125,0.875,0.59375,0.234375,0.03125,0.15625,0.140625
358,0.546875,0.953125,0.765625,0.234375,0.078125,0.234375,0.125
359,0.4375,0.84375,0.8125,0.1875,0.015625,0.171875,0.0625
360,0.640625,0.859375,0.8125,0.1875,0.0,0.171875,0.109375
361,0.546875,0.765625,0.84375,0.1875,0.015625,0.140625,0.09375
362,0.703125,0.84375,0.953125,0.15625,0.0,0.265625,0.109375
363,0.84375,0.84375,0.953125,0.15625,0.0,0.125,0.03125
364,0.75,0.796875,0.984375,0.109375,0.015625,0.140625,0.109375
365,0.84375,0.84375,0.984375,0.203125,0.0,0.171875,0.15625
366,0.78125,0.8125,0.984375,0.21875,0.0,0.203125,0.140625
367,0.890625,0.828125,1.0,0.15625,0.0,0.171875,0.09375
368,0.890625,0.890625,1.0,0.171875,0.0,0.140625,0.140625
369,0.875,0.8125,1.0,0.265625,0.0,0.15625,0.09375
